game_id,year,week,home_team,away_team,home_win,h_avg_pts,a_avg_pts
401117907,2019,13,Cincinnati,Temple,1,31.4,26.7
401117909,2019,13,South Florida,Memphis,0,23.3,41.5
401117906,2019,13,Tulane,UCF,0,34.9,44.8
401117910,2019,13,Tulsa,Houston,0,25.4,30.3
401117911,2019,13,Navy,SMU,1,37.888888888888886,45.1
401114313,2019,13,Charlotte,Marshall,1,31.7,26.7
401121977,2019,13,Louisiana,Troy,1,38.2,39.0
401121974,2019,13,Arkansas State,Georgia Southern,1,33.6,27.9
401121975,2019,13,UL Monroe,Coastal Carolina,1,30.4,29.8
401121976,2019,13,Georgia State,South Alabama,1,35.1,17.2
401121973,2019,13,App State,Texas State,1,38.4,18.7
401110855,2019,13,Alabama,Western Carolina,1,46.8,0.0
401110860,2019,13,Mississippi State,Abilene Christian,1,26.5,31.0
401119305,2019,13,Northern Illinois,Eastern Michigan,0,24.0,27.8
401112513,2019,13,Georgia Tech,NC State,1,16.5,22.9
401112515,2019,13,Wake Forest,Duke,1,32.4,24.9
401112519,2019,13,Virginia Tech,Pittsburgh,1,31.3,22.2
401112516,2019,13,Louisville,Syracuse,1,32.3,26.6
401117549,2019,13,Utah State,Boise State,0,28.0,36.1
401117550,2019,13,Wyoming,Colorado State,1,26.9,30.6
401183793,2019,13,New Mexico,Air Force,0,22.0,34.8
401117551,2019,13,Fresno State,Nevada,0,31.6,19.1
401117552,2019,13,Hawai'i,San Diego State,1,35.81818181818182,20.4
401117553,2019,13,UNLV,San José State,1,21.9,30.9
401112256,2019,13,Ohio State,Penn State,1,51.5,36.8
401112220,2019,13,Rutgers,Michigan State,0,15.3,21.8
401112210,2019,13,Maryland,Nebraska,0,28.0,25.8
401112167,2019,13,Indiana,Michigan,0,33.3,33.0
401112263,2019,13,Wisconsin,Purdue,1,34.6,24.5
401112236,2019,13,Northwestern,Minnesota,0,14.5,35.7
401112155,2019,13,Iowa,Illinois,1,24.0,30.7
401114212,2019,14,Stanford,Notre Dame,0,21.454545454545453,36.36363636363637
401110867,2019,14,Georgia Tech,Georgia,0,17.545454545454547,31.181818181818183
401110866,2019,14,Florida,Florida State,1,32.36363636363637,30.181818181818183
401110871,2019,14,Tennessee,Vanderbilt,1,23.90909090909091,17.09090909090909
401110870,2019,14,South Carolina,Clemson,0,24.181818181818183,45.90909090909091
401110868,2019,14,Kentucky,Louisville,1,24.636363636363637,34.45454545454545
401112121,2019,14,Oklahoma State,Oklahoma,0,35.0,45.27272727272727
401112095,2019,14,Kansas State,Iowa State,1,31.0,35.63636363636363
401112084,2019,14,Kansas,Baylor,0,25.09090909090909,33.90909090909091
401112138,2019,14,Texas,Texas Tech,1,33.72727272727273,31.09090909090909
401112134,2019,14,TCU,West Virginia,0,31.545454545454547,20.636363636363637
401114326,2019,14,UTEP,Rice,0,19.90909090909091,16.818181818181817
401114199,2019,14,Oregon,Oregon State,1,36.90909090909091,33.09090909090909
401114232,2019,14,Washington,Washington State,1,31.545454545454547,41.54545454545455
401114183,2019,14,UCLA,California,0,27.454545454545453,19.363636363636363
401117914,2019,14,Temple,UConn,1,25.454545454545453,19.09090909090909
401117218,2019,14,San Diego State,BYU,1,19.545454545454547,30.272727272727273
401114346,2019,14,Liberty,New Mexico State,1,32.27272727272727,21.09090909090909
401110865,2019,14,Auburn,Alabama,1,32.72727272727273,48.54545454545455
401110869,2019,14,LSU,Texas A&M,1,48.54545454545455,32.09090909090909
401119314,2019,14,Ball State,Miami (OH),1,34.27272727272727,24.363636363636363
401119310,2019,14,Akron,Ohio,0,11.181818181818182,33.09090909090909
401119313,2019,14,Eastern Michigan,Kent State,0,29.363636363636363,26.818181818181817
401119315,2019,14,Central Michigan,Toledo,1,31.363636363636363,29.09090909090909
401114192,2019,14,Utah,Colorado,1,34.72727272727273,24.272727272727273
401114163,2019,14,Arizona State,Arizona,1,25.272727272727273,28.09090909090909
401114324,2019,14,Western Kentucky,Middle Tennessee,1,25.09090909090909,26.363636363636363
401114322,2019,14,Florida Atlantic,Southern Miss,1,34.09090909090909,28.727272727272727
401114321,2019,14,Marshall,Florida International,1,25.454545454545453,26.454545454545453
401114325,2019,14,North Texas,UAB,0,31.454545454545453,25.0
401114323,2019,14,Louisiana Tech,UTSA,1,33.36363636363637,19.727272727272727
401117912,2019,14,UCF,South Florida,1,43.81818181818182,22.09090909090909
401117913,2019,14,Memphis,Cincinnati,1,42.18181818181818,29.90909090909091
401117915,2019,14,East Carolina,Tulsa,0,27.0,24.363636363636363
401117916,2019,14,Houston,Navy,0,29.727272727272727,37.6
401117917,2019,14,SMU,Tulane,1,43.54545454545455,34.54545454545455
401114320,2019,14,Old Dominion,Charlotte,0,15.727272727272727,31.0
401121982,2019,14,Louisiana,UL Monroe,1,39.54545454545455,31.727272727272727
401121979,2019,14,South Alabama,Arkansas State,1,17.0,34.0
401121978,2019,14,Troy,App State,0,35.72727272727273,38.09090909090909
401121980,2019,14,Coastal Carolina,Texas State,1,30.90909090909091,18.181818181818183
401121981,2019,14,Georgia Southern,Georgia State,1,28.363636363636363,34.45454545454545
401110863,2019,14,Mississippi State,Ole Miss,1,28.181818181818183,27.181818181818183
401110864,2019,14,Arkansas,Missouri,0,22.09090909090909,25.454545454545453
401119311,2019,14,Northern Illinois,Western Michigan,1,23.363636363636363,36.0
401119312,2019,14,Buffalo,Bowling Green,1,29.90909090909091,16.818181818181817
401112522,2019,14,Pittsburgh,Boston College,0,20.181818181818183,31.363636363636363
401112524,2019,14,NC State,North Carolina,0,23.181818181818183,30.363636363636363
401112525,2019,14,Syracuse,Wake Forest,1,27.272727272727273,33.0
401112521,2019,14,Virginia,Virginia Tech,1,33.18181818181818,31.0
401112523,2019,14,Duke,Miami,1,25.09090909090909,28.818181818181817
401117555,2019,14,New Mexico,Utah State,0,22.0,27.363636363636363
401117554,2019,14,Colorado State,Boise State,0,28.454545454545453,37.90909090909091
401117556,2019,14,Air Force,Wyoming,1,35.63636363636363,26.0
401117557,2019,14,San José State,Fresno State,1,31.272727272727273,31.272727272727273
401117558,2019,14,Nevada,UNLV,0,20.545454545454547,23.363636363636363
401114334,2019,14,Hawai'i,Army,1,34.0,30.181818181818183
401112228,2019,14,Michigan,Ohio State,0,33.54545454545455,49.36363636363637
401112221,2019,14,Michigan State,Maryland,1,22.272727272727273,26.09090909090909
401112261,2019,14,Penn State,Rutgers,1,35.0,13.909090909090908
401112168,2019,14,Purdue,Indiana,0,24.454545454545453,31.545454545454547
401112237,2019,14,Minnesota,Wisconsin,0,35.90909090909091,35.54545454545455
401112200,2019,14,Nebraska,Iowa,0,28.363636363636363,23.545454545454547
401112156,2019,14,Illinois,Northwestern,0,28.818181818181817,15.181818181818182
401132981,2019,15,LSU,Georgia,1,48.666666666666664,32.916666666666664
401132974,2019,15,Oklahoma,Baylor,1,44.333333333333336,36.166666666666664
401132973,2019,15,Oregon,Utah,1,35.833333333333336,35.583333333333336
401132982,2019,15,Central Michigan,Miami (OH),0,32.833333333333336,24.583333333333332
401132980,2019,15,Florida Atlantic,UAB,1,34.083333333333336,25.083333333333332
401132976,2019,15,Memphis,Cincinnati,1,41.5,29.416666666666668
401114335,2019,15,Navy,Army,1,39.27272727272727,30.25
401132984,2019,15,App State,Louisiana,1,38.916666666666664,38.833333333333336
401132975,2019,15,Clemson,Virginia,1,45.25,33.666666666666664
401132979,2019,15,Boise State,Hawai'i,1,37.333333333333336,35.38461538461539
401132983,2019,15,Wisconsin,Ohio State,0,35.75,49.916666666666664
401241282,2020,3,Notre Dame,South Florida,1,27.0,27.0
401207120,2020,3,North Texas,SMU,0,57.0,31.0
401240041,2020,3,UTSA,Stephen F. Austin,1,51.0,14.0
401212522,2020,3,Tulane,Navy,0,27.0,3.0
401215302,2020,3,UL Monroe,Texas State,0,7.0,36.0
401236939,2020,3,Marshall,App State,1,59.0,35.0
401240126,2020,3,Coastal Carolina,Campbell,1,38.0,26.0
401237492,2020,3,Clemson,The Citadel,1,37.0,6.0
401234569,2020,3,Louisville,Miami,0,35.0,31.0
401234571,2020,3,Pittsburgh,Syracuse,1,55.0,6.0
401235997,2020,4,Oklahoma State,West Virginia,1,16.0,56.0
401235996,2020,4,Oklahoma,Kansas State,0,48.0,31.0
401235995,2020,4,Texas Tech,Texas,0,35.0,59.0
401240194,2020,4,UL Monroe,UTEP,0,12.0,14.666666666666666
401236223,2020,4,BYU,Troy,1,55.0,47.0
401207134,2020,4,UTSA,Middle Tennessee,1,37.5,7.0
401232157,2020,4,Louisiana Tech,Houston Christian,1,31.0,32.0
401240996,2020,4,Cincinnati,Army,1,55.0,39.5
401234734,2020,4,Southern Miss,Tulane,0,25.5,25.5
401212485,2020,4,SMU,Stephen F. Austin,1,48.0,12.0
401207132,2020,4,South Alabama,UAB,0,28.0,29.5
401215303,2020,4,Louisiana,Georgia Southern,1,32.5,27.0
401241303,2020,4,Boston College,Texas State,1,26.0,36.666666666666664
401236253,2020,4,App State,Campbell,1,21.0,23.5
401234593,2020,4,Miami,Florida State,1,39.0,13.0
401234594,2020,4,Syracuse,Georgia Tech,1,8.0,18.5
401234595,2020,4,Pittsburgh,Louisville,1,38.0,34.5
401237095,2020,5,Georgia,Auburn,1,37.0,29.0
401237096,2020,5,Florida,South Carolina,1,51.0,27.0
401237099,2020,5,Tennessee,Missouri,1,31.0,19.0
401237097,2020,5,Kentucky,Ole Miss,0,13.0,35.0
401237098,2020,5,Vanderbilt,LSU,0,12.0,34.0
401236000,2020,5,Kansas,Oklahoma State,0,18.5,21.5
401236001,2020,5,Kansas State,Texas Tech,1,34.5,45.5
401235998,2020,5,West Virginia,Baylor,1,34.5,47.0
401235999,2020,5,Iowa State,Oklahoma,1,25.5,41.5
401236002,2020,5,Texas,TCU,0,61.0,34.0
401246275,2020,5,BYU,Louisiana Tech,1,51.5,48.5
401207138,2020,5,Middle Tennessee,Western Kentucky,0,16.333333333333332,22.5
401207139,2020,5,North Texas,Southern Miss,0,46.0,25.0
401207141,2020,5,UAB,UTSA,1,33.666666666666664,37.333333333333336
401212476,2020,5,Cincinnati,South Florida,1,39.5,13.5
401212547,2020,5,Georgia State,East Carolina,1,31.0,28.0
401212531,2020,5,UCF,Tulsa,0,50.0,7.0
401212486,2020,5,SMU,Memphis,1,48.666666666666664,37.0
401215304,2020,5,Coastal Carolina,Arkansas State,1,40.5,29.5
401215305,2020,5,UL Monroe,Georgia Southern,0,10.0,22.5
401237093,2020,5,Alabama,Texas A&M,1,38.0,17.0
401237094,2020,5,Mississippi State,Arkansas,0,44.0,10.0
401240040,2020,5,Army,Abilene Christian,1,29.666666666666668,13.0
401240282,2020,5,Wake Forest,Campbell,1,27.5,22.666666666666668
401234597,2020,5,Boston College,North Carolina,0,25.0,31.0
401234598,2020,5,Clemson,Virginia,1,43.0,38.0
401234600,2020,5,Pittsburgh,NC State,0,33.0,34.5
401234599,2020,5,Duke,Virginia Tech,0,13.0,45.0
401234606,2020,6,Notre Dame,Florida State,1,39.5,21.333333333333332
401237103,2020,6,Georgia,Tennessee,1,32.0,33.0
401237102,2020,6,Texas A&M,Florida,1,20.5,44.5
401237106,2020,6,Vanderbilt,South Carolina,0,9.5,25.5
401237104,2020,6,Kentucky,Mississippi State,1,27.0,29.0
401236004,2020,6,TCU,Kansas State,0,33.5,33.333333333333336
401236003,2020,6,Iowa State,Texas Tech,1,29.333333333333332,37.333333333333336
401207145,2020,6,Louisiana Tech,UTEP,1,37.0,18.75
401240997,2020,6,BYU,UTSA,1,49.333333333333336,31.25
401207215,2020,6,Liberty,UL Monroe,1,31.333333333333332,15.0
401237101,2020,6,Auburn,Arkansas,1,17.5,15.5
401237105,2020,6,LSU,Missouri,0,37.5,15.5
401207143,2020,6,Florida International,Middle Tennessee,0,34.0,16.5
401207142,2020,6,North Texas,Charlotte,0,41.0,18.5
401207146,2020,6,Western Kentucky,Marshall,0,21.666666666666668,38.0
401212477,2020,6,South Florida,East Carolina,0,11.333333333333334,28.5
401246425,2020,6,Arkansas State,Central Arkansas,1,27.333333333333332,35.0
401215308,2020,6,Troy,Texas State,1,27.0,32.75
401237100,2020,6,Ole Miss,Alabama,0,38.5,45.0
401234603,2020,6,Boston College,Pittsburgh,1,24.0,32.0
401234604,2020,6,Clemson,Miami,1,42.333333333333336,43.333333333333336
401234608,2020,6,Virginia,NC State,0,30.5,33.0
401234607,2020,6,North Carolina,Virginia Tech,1,28.5,41.5
401234601,2020,6,Georgia Tech,Louisville,1,19.0,29.666666666666668
401234605,2020,6,Syracuse,Duke,0,17.666666666666668,17.5
401240114,2020,6,Army,The Citadel,1,36.0,3.0
401236005,2020,6,Oklahoma,Texas,1,37.666666666666664,51.0
401234613,2020,7,Notre Dame,Louisville,1,40.333333333333336,29.0
401237107,2020,7,Alabama,Georgia,1,51.0,36.0
401237111,2020,7,Tennessee,Kentucky,0,29.0,26.0
401237109,2020,7,South Carolina,Auburn,1,30.666666666666668,21.666666666666668
401236007,2020,7,West Virginia,Kansas,1,32.0,14.666666666666666
401212551,2020,7,Houston,BYU,0,49.0,43.75
401234615,2020,7,Syracuse,Liberty,0,19.25,33.5
401207150,2020,7,Middle Tennessee,North Texas,0,19.4,36.0
401240115,2020,7,UTSA,Army,0,29.0,31.6
401207149,2020,7,Louisiana Tech,Marshall,0,33.0,38.0
401207153,2020,7,UAB,Western Kentucky,1,30.5,19.75
401212478,2020,7,Temple,South Florida,1,29.0,14.5
401212548,2020,7,East Carolina,Navy,0,33.666666666666664,17.0
401212537,2020,7,Memphis,UCF,1,32.0,42.0
401212487,2020,7,Tulane,SMU,0,37.0,44.0
401215311,2020,7,Louisiana,Coastal Carolina,0,28.333333333333332,44.333333333333336
401215310,2020,7,Arkansas State,Georgia State,1,33.0,40.0
401239872,2020,7,Troy,Eastern Kentucky,1,30.333333333333332,5.0
401215313,2020,7,South Alabama,Texas State,1,22.0,29.6
401237108,2020,7,Arkansas,Ole Miss,1,19.666666666666668,41.666666666666664
401237112,2020,7,Mississippi State,Texas A&M,0,20.0,27.333333333333332
401234612,2020,7,Florida State,North Carolina,1,22.5,37.666666666666664
401234609,2020,7,Virginia Tech,Boston College,1,42.666666666666664,25.75
401234610,2020,7,Georgia Tech,Clemson,0,25.75,42.25
401234611,2020,7,NC State,Duke,1,34.25,21.6
401234616,2020,7,Wake Forest,Virginia,1,40.333333333333336,27.333333333333332
401234614,2020,7,Miami,Pittsburgh,1,36.75,31.6
401234622,2020,8,Pittsburgh,Notre Dame,0,29.5,33.25
401237114,2020,8,Tennessee,Alabama,0,23.5,48.5
401237118,2020,8,LSU,South Carolina,1,38.666666666666664,30.5
401237122,2020,8,Missouri,Kentucky,1,25.333333333333332,28.0
401236009,2020,8,Oklahoma State,Iowa State,1,30.0,29.75
401236010,2020,8,Kansas State,Kansas,1,30.25,15.25
401236008,2020,8,Texas,Baylor,1,49.5,34.0
401236012,2020,8,Texas Tech,West Virginia,1,31.75,33.5
401236011,2020,8,TCU,Oklahoma,0,27.0,41.5
401207154,2020,8,Charlotte,UTEP,1,28.666666666666668,18.4
401240998,2020,8,BYU,Texas State,1,43.6,28.0
401207160,2020,8,Liberty,Southern Miss,1,34.4,29.0
401237115,2020,8,Ole Miss,Auburn,0,36.5,21.75
401207156,2020,8,Marshall,Florida Atlantic,1,37.25,21.0
401250783,2020,8,Florida International,Jacksonville State,0,31.0,24.0
401207157,2020,8,UTSA,Louisiana Tech,1,26.833333333333332,29.8
401212516,2020,8,Memphis,Temple,1,38.0,34.0
401212479,2020,8,South Florida,Tulsa,0,19.0,20.5
401212488,2020,8,SMU,Cincinnati,0,42.6,35.666666666666664
401212524,2020,8,UCF,Tulane,1,43.75,36.4
401212552,2020,8,Navy,Houston,0,19.0,37.5
401238036,2020,8,UAB,Louisiana,0,31.8,28.0
401240642,2020,8,App State,Arkansas State,1,31.333333333333332,38.2
401250784,2020,8,South Alabama,UL Monroe,1,24.0,13.4
401215317,2020,8,Troy,Georgia State,0,30.5,44.0
401215316,2020,8,Coastal Carolina,Georgia Southern,1,40.75,30.25
401234619,2020,8,Louisville,Florida State,1,24.6,24.2
401234617,2020,8,Boston College,Georgia Tech,1,23.4,22.0
401234618,2020,8,Clemson,Syracuse,1,48.4,19.6
401234621,2020,8,North Carolina,NC State,1,35.25,33.6
401234623,2020,8,Wake Forest,Virginia Tech,1,40.25,42.0
401234620,2020,8,Miami,Virginia,1,35.6,26.25
401234626,2020,9,Georgia Tech,Notre Dame,0,22.833333333333332,35.6
401237117,2020,9,Kentucky,Georgia,0,24.4,33.0
401237116,2020,9,Florida,Missouri,1,42.333333333333336,24.0
401237123,2020,9,Vanderbilt,Ole Miss,0,8.666666666666666,34.8
401236017,2020,9,Oklahoma State,Texas,0,28.5,45.0
401236015,2020,9,West Virginia,Kansas State,1,32.2,35.2
401236013,2020,9,Baylor,TCU,0,28.0,23.75
401236014,2020,9,Kansas,Iowa State,0,15.0,28.0
401236016,2020,9,Texas Tech,Oklahoma,0,32.2,39.8
401207166,2020,9,Southern Miss,Rice,0,30.2,34.0
401239887,2020,9,BYU,Western Kentucky,1,45.0,17.666666666666668
401237121,2020,9,Auburn,LSU,1,24.4,42.0
401207162,2020,9,Florida Atlantic,UTSA,1,15.0,26.857142857142858
401207163,2020,9,Louisiana Tech,UAB,1,29.166666666666668,29.833333333333332
401212517,2020,9,Tulane,Temple,1,36.0,32.333333333333336
401212543,2020,9,Cincinnati,Memphis,1,37.25,38.75
401212533,2020,9,Tulsa,East Carolina,1,27.666666666666668,31.0
401212538,2020,9,Houston,UCF,0,37.333333333333336,45.2
401212489,2020,9,SMU,Navy,1,37.666666666666664,19.333333333333332
401234625,2020,9,Duke,Charlotte,1,21.333333333333332,31.0
401215322,2020,9,Texas State,Louisiana,0,26.0,27.2
401215320,2020,9,Arkansas State,Troy,0,34.666666666666664,31.2
401215319,2020,9,UL Monroe,App State,0,13.5,34.75
401215321,2020,9,Georgia Southern,South Alabama,1,27.0,26.8
401215318,2020,9,Georgia State,Coastal Carolina,0,42.0,38.2
401237119,2020,9,Alabama,Mississippi State,1,48.4,18.5
401237120,2020,9,Texas A&M,Arkansas,1,27.5,23.0
401234624,2020,9,Clemson,Boston College,1,48.166666666666664,27.5
401234629,2020,9,Syracuse,Wake Forest,0,19.833333333333332,36.8
401234627,2020,9,Louisville,Virginia Tech,0,28.5,36.8
401234628,2020,9,Virginia,North Carolina,1,23.8,37.8
401249004,2020,9,Utah State,San Diego State,0,13.0,34.0
401248999,2020,9,Air Force,Boise State,0,23.0,42.0
401249001,2020,9,Wyoming,Hawai'i,1,34.0,34.0
401249002,2020,9,UNLV,Nevada,0,6.0,37.0
401247306,2020,9,Penn State,Ohio State,0,35.0,52.0
401247305,2020,9,Michigan,Michigan State,0,49.0,27.0
401247302,2020,9,Maryland,Minnesota,1,3.0,24.0
401247300,2020,9,Rutgers,Indiana,0,38.0,36.0
401247303,2020,9,Iowa,Northwestern,0,20.0,43.0
401247301,2020,9,Illinois,Purdue,0,7.0,24.0
401234632,2020,10,Notre Dame,Clemson,1,34.833333333333336,46.142857142857146
401237125,2020,10,Georgia,Florida,0,29.2,42.0
401237124,2020,10,Arkansas,Tennessee,1,24.6,22.2
401237127,2020,10,South Carolina,Texas A&M,0,29.2,30.4
401237126,2020,10,Mississippi State,Vanderbilt,1,14.8,11.75
401251931,2020,10,Marshall,Massachusetts,1,33.8,0.0
401236020,2020,10,Kansas State,Oklahoma State,0,31.0,29.6
401236018,2020,10,Iowa State,Baylor,1,32.0,26.75
401236021,2020,10,TCU,Texas Tech,1,25.6,31.5
401236019,2020,10,Oklahoma,Kansas,1,43.5,16.166666666666668
401236022,2020,10,Texas,West Virginia,1,44.333333333333336,33.0
401249005,2020,10,Boise State,BYU,0,45.5,44.42857142857143
401234636,2020,10,Virginia Tech,Liberty,0,37.666666666666664,38.0
401207169,2020,10,Florida Atlantic,Western Kentucky,1,18.0,16.571428571428573
401212490,2020,10,Temple,SMU,0,25.0,39.57142857142857
401212480,2020,10,Memphis,South Florida,1,33.0,18.0
401212544,2020,10,Cincinnati,Houston,1,39.6,33.25
401212525,2020,10,East Carolina,Tulane,0,30.8,36.285714285714285
401253924,2020,10,Louisiana,Arkansas State,1,30.0,31.142857142857142
401215327,2020,10,Georgia State,UL Monroe,1,33.6,13.428571428571429
401215326,2020,10,Georgia Southern,Troy,1,26.5,32.333333333333336
401215325,2020,10,Coastal Carolina,South Alabama,1,40.333333333333336,25.166666666666668
401215324,2020,10,Texas State,App State,0,27.0,34.0
401240035,2020,10,Southern Miss,North Alabama,1,26.166666666666668,7.0
401234634,2020,10,Florida State,Pittsburgh,0,22.833333333333332,25.714285714285715
401234631,2020,10,Syracuse,Boston College,0,19.0,27.571428571428573
401234630,2020,10,NC State,Miami,0,31.5,32.833333333333336
401234633,2020,10,Duke,North Carolina,0,25.857142857142858,38.333333333333336
401249009,2020,10,Nevada,Utah State,1,37.0,10.0
401249010,2020,10,Colorado State,Wyoming,1,17.0,32.5
401249007,2020,10,Hawai'i,New Mexico,1,20.5,21.0
401249006,2020,10,UNLV,Fresno State,0,12.5,28.5
401249008,2020,10,San Diego State,San José State,0,36.0,27.5
401247310,2020,10,Ohio State,Rutgers,1,45.0,29.5
401247313,2020,10,Iowa,Michigan State,1,20.0,27.0
401247312,2020,10,Penn State,Maryland,0,30.0,24.0
401247309,2020,10,Indiana,Michigan,1,36.5,36.5
401247308,2020,10,Illinois,Minnesota,0,15.5,34.0
401247307,2020,10,Northwestern,Nebraska,1,32.0,17.0
401234637,2020,11,Boston College,Notre Dame,0,26.125,36.57142857142857
401237129,2020,11,Florida,Arkansas,1,42.4,24.5
401237133,2020,11,Ole Miss,South Carolina,1,38.0,24.833333333333332
401237132,2020,11,Kentucky,Vanderbilt,1,20.833333333333332,12.8
401236023,2020,11,Texas Tech,Baylor,1,29.571428571428573,27.6
401236024,2020,11,West Virginia,TCU,1,30.142857142857142,27.0
401207179,2020,11,UTSA,UTEP,1,23.875,20.0
401249405,2020,11,Washington State,Oregon,0,38.0,35.0
401249406,2020,11,Stanford,Colorado,0,14.0,48.0
401249890,2020,11,Buffalo,Miami (OH),1,49.0,38.0
401249861,2020,11,Ohio,Akron,1,27.0,13.0
401249862,2020,11,Bowling Green,Kent State,0,3.0,27.0
401249866,2020,11,Western Michigan,Toledo,1,58.0,38.0
401207176,2020,11,Marshall,Middle Tennessee,1,36.666666666666664,24.571428571428573
401207174,2020,11,Florida International,Florida Atlantic,0,24.0,16.0
401207178,2020,11,Western Kentucky,Southern Miss,1,15.25,25.857142857142858
401212518,2020,11,UCF,Temple,1,45.0,24.6
401212481,2020,11,Houston,South Florida,1,28.6,20.142857142857142
401212545,2020,11,Cincinnati,East Carolina,1,39.333333333333336,29.166666666666668
401212491,2020,11,Tulsa,SMU,1,29.25,40.5
401207200,2020,11,Tulane,Army,1,36.5,33.57142857142857
401215332,2020,11,Louisiana,South Alabama,1,29.571428571428573,22.428571428571427
401215331,2020,11,Georgia Southern,Texas State,1,25.571428571428573,25.88888888888889
401215328,2020,11,App State,Georgia State,1,34.666666666666664,36.666666666666664
401249865,2020,11,Ball State,Eastern Michigan,1,31.0,23.0
401249864,2020,11,Northern Illinois,Central Michigan,0,30.0,30.0
401234639,2020,11,NC State,Florida State,1,32.857142857142854,22.0
401234642,2020,11,North Carolina,Wake Forest,1,40.857142857142854,37.0
401234641,2020,11,Virginia Tech,Miami,0,37.285714285714285,34.42857142857143
401257934,2020,11,Virginia,Louisville,1,27.166666666666668,29.428571428571427
401249013,2020,11,Utah State,Fresno State,0,9.666666666666666,32.333333333333336
401249012,2020,11,Boise State,Colorado State,1,36.0,25.5
401249015,2020,11,New Mexico,Nevada,0,27.0,36.0
401249014,2020,11,San Diego State,Hawai'i,1,29.666666666666668,26.666666666666668
401249016,2020,11,San José State,UNLV,1,27.666666666666668,17.333333333333332
401247316,2020,11,Michigan State,Indiana,0,20.333333333333332,37.0
401247314,2020,11,Rutgers,Illinois,0,28.666666666666668,15.0
401247319,2020,11,Michigan,Wisconsin,0,31.333333333333332,45.0
401247320,2020,11,Nebraska,Penn State,1,15.0,26.333333333333332
401247317,2020,11,Minnesota,Iowa,0,36.333333333333336,29.666666666666668
401247315,2020,11,Purdue,Northwestern,0,27.5,28.333333333333332
401237139,2020,12,Georgia,Mississippi State,1,29.0,16.333333333333332
401237138,2020,12,Vanderbilt,Florida,0,16.5,45.833333333333336
401237137,2020,12,Auburn,Tennessee,1,28.333333333333332,20.666666666666668
401237141,2020,12,South Carolina,Missouri,0,27.285714285714285,22.6
401237135,2020,12,Alabama,Kentucky,1,47.166666666666664,23.285714285714285
401261674,2020,12,Florida Atlantic,Massachusetts,1,20.4,5.0
401236027,2020,12,Oklahoma,Oklahoma State,1,46.142857142857146,28.0
401236025,2020,12,Iowa State,Kansas State,1,32.857142857142854,29.142857142857142
401207184,2020,12,North Texas,Rice,1,39.2,32.0
401249415,2020,12,Oregon,UCLA,1,39.0,38.0
401249413,2020,12,Washington,Arizona,1,27.0,30.0
401249411,2020,12,Oregon State,California,1,24.5,10.0
401209818,2020,12,BYU,North Alabama,1,45.25,10.0
401234647,2020,12,NC State,Liberty,1,33.5,40.5
401237136,2020,12,Arkansas,LSU,0,26.0,35.8
401249867,2020,12,Kent State,Akron,1,44.5,11.5
401249871,2020,12,Eastern Michigan,Toledo,0,27.0,38.0
401240641,2020,12,Troy,Middle Tennessee,0,29.571428571428573,23.25
401207181,2020,12,Western Kentucky,Florida International,1,14.666666666666666,22.75
401207185,2020,12,Southern Miss,UTSA,0,23.5,27.0
401212519,2020,12,Temple,East Carolina,0,22.666666666666668,27.428571428571427
401212540,2020,12,UCF,Cincinnati,0,44.0,41.57142857142857
401247374,2020,12,Memphis,Stephen F. Austin,1,33.166666666666664,10.333333333333334
401212526,2020,12,Tulsa,Tulane,1,29.0,36.666666666666664
401215334,2020,12,Texas State,Arkansas State,1,27.1,29.75
401215335,2020,12,South Alabama,Georgia State,0,20.875,33.285714285714285
401235975,2020,12,Army,Georgia Southern,1,30.875,27.375
401215333,2020,12,Coastal Carolina,App State,1,37.857142857142854,32.142857142857146
401249872,2020,12,Central Michigan,Western Michigan,0,35.0,49.5
401249870,2020,12,Ball State,Northern Illinois,1,34.5,20.0
401248275,2020,12,Virginia,Abilene Christian,1,27.714285714285715,18.0
401249868,2020,12,Bowling Green,Buffalo,0,13.5,45.5
401234648,2020,12,Pittsburgh,Virginia Tech,1,27.625,35.625
401234643,2020,12,Louisville,Syracuse,1,27.875,18.25
401249017,2020,12,Hawai'i,Boise State,0,22.5,40.0
401249018,2020,12,Air Force,New Mexico,1,25.333333333333332,24.666666666666668
401249019,2020,12,Nevada,San Diego State,1,33.75,30.75
401247326,2020,12,Ohio State,Indiana,1,46.333333333333336,33.75
401247324,2020,12,Rutgers,Michigan,0,26.5,26.25
401247327,2020,12,Penn State,Iowa,0,25.5,31.0
401247323,2020,12,Northwestern,Wisconsin,1,28.0,47.0
401247325,2020,12,Minnesota,Purdue,1,29.0,25.0
401247321,2020,12,Nebraska,Illinois,0,20.0,17.0
401234650,2020,13,North Carolina,Notre Dame,0,43.125,37.625
401237145,2020,13,South Carolina,Georgia,0,25.125,29.285714285714285
401237144,2020,13,Florida,Kentucky,1,44.714285714285715,20.75
401237143,2020,13,Missouri,Vanderbilt,1,21.666666666666668,16.571428571428573
401251926,2020,13,Liberty,Massachusetts,1,37.55555555555556,4.0
401236032,2020,13,Oklahoma State,Texas Tech,1,25.857142857142858,28.875
401236028,2020,13,Baylor,Kansas State,1,26.833333333333332,25.5
401236029,2020,13,Texas,Iowa State,0,40.42857142857143,34.375
401236030,2020,13,Kansas,TCU,0,15.142857142857142,24.0
