game_id,year,week,neutral_site,h_team,h_to,h_yds,a_team,a_to,a_yds,home_points,away_points,home_win
401415238,2022,7,0,Colorado State,1.0,262.0,Utah State,2.0,390.0,13,17,0
401415237,2022,7,0,UNLV,4.0,179.0,Air Force,0.0,420.0,7,42,0
401415239,2022,7,0,Fresno State,3.0,333.0,San José State,1.0,331.0,17,10,1
401415240,2022,7,0,Hawai'i,1.0,396.0,Nevada,1.0,277.0,31,16,1
401405116,2022,7,0,Michigan State,1.0,389.0,Wisconsin,2.0,283.0,34,28,1
401405114,2022,7,0,Indiana,3.0,351.0,Maryland,0.0,442.0,33,38,0
401405115,2022,7,0,Michigan,1.0,563.0,Penn State,0.0,268.0,41,17,1
401425519,2022,7,0,Southern Illinois,1.0,408.0,Western Illinois,1.0,177.0,30,7,1
401423434,2022,7,0,Merrimack,0.0,490.0,Wagner,1.0,278.0,54,17,1
401420792,2022,7,0,Norfolk State,1.0,351.0,Delaware State,1.0,398.0,7,28,0
401420782,2022,7,0,North Carolina Central,0.0,530.0,Morgan State,2.0,259.0,59,20,1
401418832,2022,7,0,Illinois State,0.0,264.0,South Dakota,0.0,249.0,12,10,1
401420834,2022,7,0,North Dakota State,1.0,354.0,South Dakota State,0.0,359.0,21,23,0
401418840,2022,7,0,Youngstown State,0.0,536.0,Indiana State,1.0,498.0,48,42,1
401420860,2022,7,0,Northern Iowa,1.0,548.0,Utah Tech,3.0,249.0,41,14,1
401418787,2022,7,0,Abilene Christian,0.0,280.0,Southern Utah,1.0,375.0,21,18,1
401420875,2022,7,0,Stephen F. Austin,2.0,491.0,Tarleton State,3.0,339.0,41,24,1
401462222,2022,7,0,McNeese,3.0,228.0,East Texas A&M,3.0,460.0,15,40,0
401422925,2022,7,0,Mercer,2.0,577.0,East Tennessee State,3.0,316.0,55,33,1
401421131,2022,7,0,Chattanooga,0.0,609.0,VMI,2.0,156.0,41,13,1
401462221,2022,7,0,Houston Christian,2.0,267.0,Northwestern State,3.0,561.0,10,37,0
401420850,2022,7,0,Nicholls,2.0,320.0,Incarnate Word,0.0,633.0,14,49,0
401421160,2022,7,0,Furman,1.0,492.0,Western Carolina,1.0,691.0,47,40,1
401413208,2022,7,0,Wofford,0.0,349.0,The Citadel,2.0,398.0,31,16,1
401405112,2022,7,0,Illinois,0.0,472.0,Minnesota,3.0,180.0,26,14,1
401405113,2022,7,0,Purdue,1.0,608.0,Nebraska,2.0,476.0,43,37,1
401413250,2022,8,0,Idaho,1.0,571.0,Portland State,3.0,333.0,56,21,1
401404128,2022,8,0,Notre Dame,2.0,428.0,UNLV,1.0,299.0,44,21,1
401418640,2022,8,0,Eastern Kentucky,0.0,468.0,North Alabama,1.0,571.0,56,53,1
401403926,2022,8,0,Tennessee,1.0,696.0,UT Martin,2.0,392.0,65,24,1
401403925,2022,8,0,South Carolina,2.0,286.0,Texas A&M,2.0,398.0,30,24,1
401403924,2022,8,0,Missouri,4.0,308.0,Vanderbilt,1.0,299.0,17,14,1
401404098,2022,8,0,Oklahoma State,2.0,535.0,Texas,3.0,523.0,41,34,1
401404097,2022,8,0,TCU,0.0,495.0,Kansas State,2.0,390.0,38,28,1
401404096,2022,8,0,Baylor,3.0,437.0,Kansas,2.0,288.0,35,23,1
401404099,2022,8,0,Texas Tech,0.0,594.0,West Virginia,4.0,282.0,48,10,1
401424438,2022,8,0,Hampton,1.0,255.0,Richmond,0.0,498.0,10,41,0
401424408,2022,8,0,Monmouth,1.0,486.0,Rhode Island,3.0,530.0,46,48,0
401441291,2022,8,0,St. Francis (PA),3.0,375.0,Stonehill,2.0,255.0,17,13,1
401404163,2022,8,0,Liberty,2.0,547.0,BYU,0.0,258.0,41,14,1
401413220,2022,8,0,Jacksonville State,2.0,290.0,SE Louisiana,0.0,459.0,14,31,0
401418648,2022,8,0,Kennesaw State,0.0,493.0,Tennessee Tech,1.0,375.0,33,30,1
401428477,2022,8,0,Lindenwood,0.0,383.0,Murray State,2.0,390.0,33,18,1
401403923,2022,8,0,LSU,0.0,500.0,Ole Miss,1.0,404.0,45,20,1
401416627,2022,8,0,Miami (OH),1.0,305.0,Western Michigan,0.0,304.0,10,16,0
401416625,2022,8,0,Ohio,0.0,354.0,Northern Illinois,0.0,377.0,24,17,1
401416628,2022,8,0,Kent State,0.0,455.0,Akron,2.0,492.0,33,27,1
401416626,2022,8,0,Buffalo,1.0,398.0,Toledo,6.0,438.0,34,27,1
401415642,2022,8,0,East Carolina,0.0,458.0,UCF,4.0,426.0,34,13,1
401415638,2022,8,0,Temple,1.0,280.0,Tulsa,3.0,454.0,16,27,0
401415639,2022,8,0,Tulane,0.0,344.0,Memphis,4.0,415.0,38,28,1
401415640,2022,8,0,Navy,2.0,326.0,Houston,3.0,441.0,20,38,0
401426592,2022,8,0,Western Kentucky,1.0,352.0,UAB,4.0,324.0,20,17,1
401426588,2022,8,0,Charlotte,5.0,337.0,Florida International,1.0,453.0,15,34,0
401426590,2022,8,0,Louisiana Tech,1.0,373.0,Rice,3.0,487.0,41,42,0
401426589,2022,8,0,UTEP,1.0,412.0,Florida Atlantic,1.0,329.0,24,21,1
401404020,2022,8,0,Oregon State,1.0,472.0,Colorado,4.0,290.0,42,9,1
401426355,2022,8,0,James Madison,5.0,247.0,Marshall,3.0,326.0,12,26,0
401415641,2022,8,0,SMU,1.0,259.0,Cincinnati,0.0,379.0,27,29,0
401426591,2022,8,0,UTSA,1.0,495.0,North Texas,1.0,347.0,31,27,1
401404021,2022,8,0,Oregon,0.0,545.0,UCLA,1.0,448.0,45,30,1
401404019,2022,8,0,California,0.0,306.0,Washington,0.0,476.0,21,28,0
401404018,2022,8,0,Stanford,1.0,398.0,Arizona State,1.0,355.0,15,14,1
401426356,2022,8,0,Old Dominion,0.0,461.0,Georgia Southern,0.0,415.0,23,28,0
401426353,2022,8,0,App State,1.0,466.0,Georgia State,4.0,301.0,42,17,1
401426354,2022,8,0,South Alabama,1.0,255.0,Troy,1.0,266.0,6,10,0
401426357,2022,8,0,Louisiana,2.0,522.0,Arkansas State,1.0,271.0,38,18,1
401426358,2022,8,0,Texas State,1.0,243.0,Southern Miss,3.0,318.0,14,20,0
401404140,2022,8,0,Army,0.0,482.0,UL Monroe,1.0,349.0,48,24,1
401418814,2022,8,0,Northwestern State,2.0,409.0,Southeast Missouri State,0.0,619.0,16,51,0
401425424,2022,8,0,Tennessee State,0.0,394.0,Eastern Illinois,4.0,188.0,37,17,1
401403922,2022,8,0,Alabama,0.0,290.0,Mississippi State,1.0,293.0,30,6,1
401416624,2022,8,0,Ball State,3.0,292.0,Eastern Michigan,0.0,358.0,16,20,0
401416629,2022,8,0,Central Michigan,4.0,306.0,Bowling Green,0.0,369.0,18,34,0
401422982,2022,8,0,Lehigh,3.0,255.0,Bucknell,1.0,215.0,17,19,0
401431404,2022,8,0,Colgate,0.0,401.0,Georgetown,2.0,452.0,34,24,1
401422991,2022,8,0,Lafayette,1.0,329.0,Holy Cross,1.0,181.0,21,24,0
401428487,2022,8,0,Presbyterian,2.0,302.0,St. Thomas (MN),1.0,369.0,17,46,0
401420866,2022,8,0,Lamar,2.0,430.0,Prairie View A&M,1.0,580.0,21,54,0
401424940,2022,8,0,Mississippi Valley State,2.0,421.0,Bethune-Cookman,1.0,500.0,35,45,0
401424956,2022,8,0,Jackson State,2.0,411.0,Campbell,1.0,247.0,22,14,1
401423921,2022,8,0,Alcorn State,3.0,510.0,Texas Southern,1.0,308.0,27,34,0
401423929,2022,8,0,Southern,2.0,615.0,Virginia University Of Lynchburg,0.0,68.0,51,7,1
401423140,2022,8,0,Butler,0.0,381.0,Marist,1.0,283.0,31,10,1
401423149,2022,8,0,Drake,1.0,233.0,Davidson,0.0,510.0,14,48,0
401423415,2022,8,0,Dayton,0.0,267.0,Stetson,1.0,388.0,23,20,1
401421107,2022,8,0,Morehead State,1.0,447.0,Valparaiso,2.0,574.0,35,40,0
401428459,2022,8,0,Robert Morris,0.0,212.0,North Carolina A&T,0.0,484.0,14,38,0
401428198,2022,8,0,Charleston Southern,2.0,279.0,Gardner-Webb,1.0,637.0,14,28,0
401423916,2022,8,0,Pennsylvania,0.0,397.0,Yale,1.0,292.0,20,13,1
401418599,2022,8,0,Harvard,3.0,303.0,Princeton,0.0,469.0,10,37,0
401415201,2022,8,0,Columbia,2.0,342.0,Dartmouth,2.0,315.0,24,27,0
401415191,2022,8,0,Brown,1.0,381.0,Cornell,0.0,331.0,21,24,0
401420783,2022,8,0,Delaware,1.0,435.0,Morgan State,3.0,158.0,38,7,1
401424437,2022,8,0,Villanova,0.0,443.0,UAlbany,1.0,427.0,31,29,1
401424398,2022,8,0,New Hampshire,0.0,460.0,Elon,1.0,395.0,40,22,1
401424439,2022,8,0,Stony Brook,0.0,363.0,Maine,0.0,432.0,28,27,1
401424369,2022,8,0,Towson,2.0,397.0,William & Mary,0.0,481.0,24,44,0
401413230,2022,8,0,Cal Poly,5.0,238.0,Eastern Washington,3.0,358.0,10,17,0
401415180,2022,8,0,Northern Colorado,4.0,423.0,UC Davis,0.0,484.0,10,58,0
401413262,2022,8,0,Idaho State,1.0,374.0,Northern Arizona,1.0,297.0,10,24,0
401413337,2022,8,0,Sacramento State,4.0,479.0,Montana,0.0,386.0,31,24,1
401413344,2022,8,0,Montana State,1.0,487.0,Weber State,1.0,338.0,43,38,1
401420811,2022,8,0,Northern Iowa,0.0,522.0,Missouri State,1.0,221.0,41,20,1
401423435,2022,8,0,Wagner,3.0,301.0,Long Island University,4.0,370.0,37,26,1
401411145,2022,8,0,Wake Forest,2.0,428.0,Boston College,1.0,315.0,43,15,1
401411142,2022,8,0,Clemson,4.0,450.0,Syracuse,1.0,291.0,27,21,1
401411144,2022,8,0,Miami,8.0,327.0,Duke,2.0,336.0,21,45,0
401411141,2022,8,0,Georgia Tech,2.0,206.0,Virginia,4.0,410.0,9,16,0
401411143,2022,8,0,Louisville,1.0,312.0,Pittsburgh,4.0,326.0,24,10,1
401415244,2022,8,0,Wyoming,1.0,529.0,Utah State,1.0,217.0,28,14,1
401415241,2022,8,0,Air Force,1.0,271.0,Boise State,1.0,322.0,14,19,0
401415242,2022,8,0,Colorado State,0.0,386.0,Hawai'i,1.0,257.0,17,13,1
401415243,2022,8,0,New Mexico,0.0,138.0,Fresno State,1.0,510.0,9,41,0
401415245,2022,8,0,Nevada,2.0,227.0,San Diego State,1.0,317.0,7,23,0
401405119,2022,8,0,Ohio State,2.0,360.0,Iowa,6.0,158.0,54,10,1
401405118,2022,8,0,Maryland,0.0,423.0,Northwestern,2.0,358.0,31,24,1
401405121,2022,8,0,Rutgers,0.0,305.0,Indiana,1.0,272.0,24,17,1
401405120,2022,8,0,Penn State,1.0,479.0,Minnesota,1.0,340.0,45,17,1
401423420,2022,8,0,Merrimack,0.0,331.0,Sacred Heart,1.0,464.0,31,25,1
401420825,2022,8,0,Western Illinois,1.0,320.0,Youngstown State,2.0,510.0,27,28,0
401425516,2022,8,0,Howard,1.0,376.0,Delaware State,1.0,263.0,35,17,1
401420802,2022,8,0,South Carolina State,1.0,386.0,North Carolina Central,1.0,420.0,26,24,1
401420818,2022,8,0,North Dakota,3.0,365.0,South Dakota State,0.0,308.0,35,49,0
401420830,2022,8,0,South Dakota,1.0,335.0,Southern Illinois,2.0,356.0,27,24,1
401425427,2022,8,0,Central Connecticut,3.0,227.0,Duquesne,0.0,352.0,6,30,0
401418833,2022,8,0,Indiana State,1.0,335.0,Illinois State,2.0,473.0,21,27,0
401420871,2022,8,0,Utah Tech,1.0,262.0,Sam Houston,1.0,371.0,13,18,0
401420874,2022,8,0,Southern Utah,0.0,506.0,Stephen F. Austin,1.0,555.0,38,41,0
401473814,2022,8,0,Tarleton State,0.0,291.0,Southwest Baptist,2.0,288.0,24,10,1
401462223,2022,8,0,East Texas A&M,0.0,375.0,Houston Christian,2.0,203.0,31,3,1
401422970,2022,8,0,East Tennessee State,1.0,513.0,Samford,0.0,609.0,45,55,0
401421132,2022,8,0,Chattanooga,0.0,447.0,Mercer,6.0,352.0,41,21,1
401421161,2022,8,0,VMI,2.0,340.0,Furman,1.0,456.0,3,41,0
401467155,2022,8,0,Incarnate Word,0.0,567.0,Faulkner University,0.0,157.0,70,0,1
401421142,2022,8,0,Western Carolina,2.0,344.0,The Citadel,0.0,394.0,21,34,0
401462224,2022,8,0,Nicholls,3.0,507.0,McNeese,2.0,337.0,40,35,1
401405117,2022,8,0,Wisconsin,1.0,381.0,Purdue,3.0,431.0,35,24,1
401413251,2022,9,0,Sacramento State,2.0,391.0,Idaho,1.0,351.0,31,28,1
401404129,2022,9,0,Syracuse,2.0,286.0,Notre Dame,1.0,362.0,24,41,0
401413221,2022,9,0,Austin Peay,2.0,396.0,Jacksonville State,1.0,374.0,16,40,0
401418780,2022,9,0,Central Arkansas,1.0,733.0,North Alabama,2.0,392.0,64,29,1
401418641,2022,9,0,Southeast Missouri State,3.0,520.0,Eastern Kentucky,0.0,459.0,23,28,0
401403928,2022,9,0,Georgia,3.0,555.0,Florida,0.0,371.0,42,20,1
401403930,2022,9,0,Tennessee,0.0,422.0,Kentucky,3.0,205.0,44,6,1
401403929,2022,9,0,South Carolina,2.0,203.0,Missouri,0.0,367.0,10,23,0
401409242,2022,9,0,Massachusetts,1.0,259.0,New Mexico State,0.0,334.0,13,23,0
401404102,2022,9,0,Kansas State,0.0,495.0,Oklahoma State,3.0,217.0,48,0,1
401404101,2022,9,0,Texas Tech,5.0,308.0,Baylor,1.0,442.0,17,45,0
401404100,2022,9,0,Iowa State,3.0,374.0,Oklahoma,1.0,332.0,13,27,0
401404103,2022,9,0,West Virginia,2.0,430.0,TCU,2.0,494.0,31,41,0
401424441,2022,9,0,Villanova,1.0,422.0,Hampton,1.0,163.0,24,10,1
401424409,2022,9,0,Monmouth,0.0,484.0,Towson,0.0,479.0,48,52,0
401435077,2022,9,0,Stonehill,2.0,290.0,Merrimack,0.0,213.0,10,17,0
401415645,2022,9,0,BYU,0.0,388.0,East Carolina,0.0,424.0,24,27,0
401418649,2022,9,0,Kennesaw State,1.0,325.0,Charleston Southern,2.0,291.0,30,20,1
401428220,2022,9,0,Gardner-Webb,0.0,435.0,Bryant,3.0,568.0,48,40,1
401433395,2022,9,0,Lindenwood,2.0,683.0,William Jewell,4.0,465.0,64,23,1
401403927,2022,9,0,Auburn,0.0,468.0,Arkansas,1.0,520.0,27,41,0
401416631,2022,9,0,Akron,3.0,396.0,Miami (OH),0.0,268.0,9,27,0
401416630,2022,9,0,Eastern Michigan,1.0,217.0,Toledo,2.0,374.0,24,27,0
401415643,2022,9,0,Houston,1.0,490.0,South Florida,0.0,429.0,42,27,1
401415647,2022,9,0,Tulsa,2.0,398.0,SMU,1.0,468.0,34,45,0
401415646,2022,9,0,Navy,1.0,224.0,Temple,3.0,288.0,27,20,1
401426597,2022,9,0,Western Kentucky,2.0,466.0,North Texas,0.0,541.0,13,40,0
401426594,2022,9,0,Florida International,0.0,378.0,Louisiana Tech,0.0,440.0,42,34,1
401426596,2022,9,0,UTEP,1.0,292.0,Middle Tennessee,1.0,378.0,13,24,0
401404026,2022,9,0,Washington State,2.0,264.0,Utah,1.0,344.0,17,21,0
401426362,2022,9,0,Marshall,2.0,407.0,Coastal Carolina,0.0,271.0,13,24,0
401415644,2022,9,0,UCF,2.0,505.0,Cincinnati,0.0,333.0,25,21,1
401426595,2022,9,0,Florida Atlantic,0.0,359.0,UAB,0.0,472.0,24,17,1
401426593,2022,9,0,Rice,1.0,370.0,Charlotte,0.0,514.0,23,56,0
401404022,2022,9,0,Arizona,1.0,543.0,USC,0.0,621.0,37,45,0
401404025,2022,9,0,UCLA,1.0,523.0,Stanford,1.0,270.0,38,13,1
401404024,2022,9,0,California,2.0,402.0,Oregon,2.0,586.0,24,42,0
401404023,2022,9,0,Colorado,1.0,359.0,Arizona State,1.0,557.0,34,42,0
401426361,2022,9,0,Georgia State,1.0,418.0,Old Dominion,2.0,273.0,31,17,1
401426360,2022,9,0,App State,1.0,512.0,Robert Morris,1.0,148.0,42,3,1
401426363,2022,9,0,Arkansas State,1.0,158.0,South Alabama,0.0,362.0,3,31,0
401426359,2022,9,0,Southern Miss,2.0,339.0,Louisiana,4.0,439.0,39,24,1
401425425,2022,9,0,Murray State,0.0,283.0,Tennessee State,1.0,323.0,19,3,1
401426257,2022,9,0,Eastern Illinois,2.0,234.0,Tennessee Tech,1.0,364.0,17,20,0
401418798,2022,9,0,Houston Christian,6.0,447.0,UT Martin,2.0,517.0,28,52,0
401403931,2022,9,0,Texas A&M,0.0,480.0,Ole Miss,0.0,530.0,28,31,0
401422983,2022,9,0,Bucknell,1.0,297.0,Colgate,0.0,327.0,7,13,0
401425415,2022,9,0,Holy Cross,0.0,607.0,Fordham,0.0,499.0,53,52,1
401422992,2022,9,0,Lafayette,1.0,307.0,Georgetown,1.0,296.0,20,30,0
401431406,2022,9,0,Marist,1.0,337.0,Presbyterian,3.0,162.0,37,7,1
401421099,2022,9,0,St. Thomas (MN),1.0,486.0,San Diego,0.0,456.0,49,42,1
401420867,2022,9,0,Lamar,0.0,344.0,Nicholls,1.0,365.0,24,17,1
401424944,2022,9,0,Florida A&M,3.0,498.0,Arkansas-Pine Bluff,1.0,183.0,27,6,1
401423444,2022,9,0,Alabama State,1.0,215.0,Alabama A&M,1.0,305.0,24,17,1
401424941,2022,9,0,Prairie View A&M,1.0,561.0,Bethune-Cookman,3.0,514.0,58,48,1
401423950,2022,9,0,Jackson State,1.0,362.0,Southern,2.0,221.0,35,0,1
401424932,2022,9,0,Grambling,0.0,209.0,Alcorn State,2.0,312.0,35,6,1
401423922,2022,9,0,Texas Southern,3.0,374.0,Lincoln (CA),2.0,233.0,37,2,1
401404154,2022,9,0,UConn,0.0,280.0,Boston College,5.0,335.0,13,3,1
401423141,2022,9,0,Butler,0.0,485.0,Morehead State,2.0,323.0,56,20,1
401421108,2022,9,0,Dayton,3.0,444.0,Valparaiso,1.0,359.0,31,24,1
401423156,2022,9,0,Stetson,1.0,318.0,Drake,2.0,386.0,17,24,0
401428193,2022,9,0,North Carolina A&T,1.0,566.0,Campbell,1.0,535.0,45,38,1
401415202,2022,9,0,Columbia,1.0,294.0,Yale,0.0,441.0,16,41,0
401415409,2022,9,0,Princeton,0.0,288.0,Cornell,5.0,433.0,35,9,1
401415192,2022,9,0,Brown,0.0,429.0,Pennsylvania,1.0,368.0,34,31,1
401418600,2022,9,0,Dartmouth,1.0,304.0,Harvard,1.0,452.0,13,28,0
401424399,2022,9,0,Elon,0.0,321.0,Delaware,3.0,265.0,27,7,1
401424442,2022,9,0,Maine,0.0,327.0,Richmond,2.0,517.0,21,31,0
401424440,2022,9,0,UAlbany,1.0,405.0,Stony Brook,4.0,234.0,59,14,1
401424390,2022,9,0,William & Mary,4.0,446.0,Rhode Island,1.0,453.0,31,30,1
401413231,2022,9,0,UC Davis,2.0,682.0,Cal Poly,3.0,444.0,59,17,1
401413240,2022,9,0,Eastern Washington,1.0,564.0,Portland State,1.0,628.0,35,38,0
401413338,2022,9,0,Weber State,1.0,345.0,Montana,0.0,114.0,24,21,1
401420812,2022,9,0,Missouri State,0.0,597.0,Western Illinois,3.0,229.0,64,14,1
401432242,2022,9,0,Duquesne,4.0,509.0,Long Island University,2.0,510.0,48,50,0
401411147,2022,9,0,Florida State,2.0,642.0,Georgia Tech,0.0,264.0,41,16,1
401411146,2022,9,0,NC State,0.0,356.0,Virginia Tech,0.0,293.0,22,21,1
401411148,2022,9,0,Louisville,1.0,410.0,Wake Forest,8.0,402.0,48,21,1
401411150,2022,9,0,Virginia,0.0,327.0,Miami,0.0,272.0,12,14,0
401411149,2022,9,0,North Carolina,0.0,474.0,Pittsburgh,1.0,367.0,42,24,1
401415246,2022,9,0,Boise State,1.0,514.0,Colorado State,1.0,170.0,49,10,1
401415247,2022,9,0,Hawai'i,0.0,350.0,Wyoming,2.0,441.0,20,27,0
401415248,2022,9,0,Fresno State,2.0,391.0,San Diego State,5.0,449.0,32,28,1
401415249,2022,9,0,San José State,1.0,365.0,Nevada,1.0,287.0,35,28,1
401405126,2022,9,0,Penn State,4.0,482.0,Ohio State,0.0,452.0,31,44,0
401405125,2022,9,0,Michigan,1.0,443.0,Michigan State,1.0,252.0,29,7,1
401405123,2022,9,0,Minnesota,0.0,375.0,Rutgers,3.0,134.0,31,0,1
401423421,2022,9,0,Sacred Heart,1.0,313.0,St. Francis (PA),0.0,568.0,14,44,0
401420803,2022,9,0,Delaware State,0.0,390.0,North Carolina Central,2.0,453.0,21,28,0
401420793,2022,9,0,Norfolk State,0.0,229.0,Howard,1.0,456.0,21,49,0
401420784,2022,9,0,Morgan State,2.0,328.0,South Carolina State,6.0,250.0,41,14,1
401418789,2022,9,0,North Dakota,0.0,463.0,Abilene Christian,2.0,361.0,34,31,1
401420826,2022,9,0,Youngstown State,1.0,451.0,South Dakota,2.0,310.0,45,24,1
401418834,2022,9,0,North Dakota State,0.0,373.0,Illinois State,1.0,219.0,24,7,1
401425520,2022,9,0,Southern Illinois,0.0,540.0,Northern Iowa,1.0,461.0,36,37,0
401423436,2022,9,0,Central Connecticut,0.0,424.0,Wagner,1.0,250.0,34,7,1
401462518,2022,9,0,Tarleton State,6.0,429.0,Sam Houston,1.0,477.0,21,40,0
401420861,2022,9,0,Stephen F. Austin,2.0,592.0,Utah Tech,1.0,517.0,44,47,0
401420851,2022,9,0,East Texas A&M,3.0,272.0,Incarnate Word,2.0,582.0,7,35,0
401413209,2022,9,0,Wofford,0.0,580.0,East Tennessee State,1.0,562.0,48,41,1
401422926,2022,9,0,VMI,3.0,134.0,Mercer,5.0,540.0,14,55,0
401421143,2022,9,0,The Citadel,3.0,293.0,Samford,1.0,403.0,3,38,0
401462225,2022,9,0,McNeese,2.0,385.0,SE Louisiana,3.0,396.0,27,28,0
401421133,2022,9,0,Furman,3.0,388.0,Chattanooga,2.0,354.0,24,20,1
401405124,2022,9,0,Nebraska,4.0,248.0,Illinois,1.0,367.0,9,26,0
401405122,2022,9,0,Iowa,0.0,398.0,Northwestern,1.0,177.0,33,13,1
401413241,2022,10,0,Idaho,2.0,531.0,Eastern Washington,0.0,278.0,48,16,1
401404130,2022,10,0,Notre Dame,0.0,348.0,Clemson,2.0,281.0,35,14,1
401418635,2022,10,0,North Alabama,1.0,463.0,Austin Peay,0.0,544.0,35,38,0
401418642,2022,10,0,Eastern Kentucky,2.0,483.0,Central Arkansas,2.0,328.0,42,14,1
401403933,2022,10,0,Georgia,2.0,387.0,Tennessee,2.0,289.0,27,13,1
401403937,2022,10,0,Texas A&M,2.0,413.0,Florida,0.0,492.0,24,41,0
401403938,2022,10,0,Vanderbilt,4.0,454.0,South Carolina,1.0,492.0,27,38,0
401403936,2022,10,0,Missouri,2.0,232.0,Kentucky,0.0,252.0,17,21,0
401404155,2022,10,0,UConn,0.0,334.0,Massachusetts,2.0,369.0,27,10,1
401404106,2022,10,0,Kansas,0.0,554.0,Oklahoma State,4.0,415.0,37,16,1
401404107,2022,10,0,Kansas State,2.0,468.0,Texas,2.0,466.0,27,34,0
401404104,2022,10,0,Oklahoma,3.0,499.0,Baylor,1.0,413.0,35,38,0
401404105,2022,10,0,Iowa State,0.0,391.0,West Virginia,1.0,200.0,31,14,1
401404108,2022,10,0,TCU,0.0,429.0,Texas Tech,1.0,352.0,34,24,1
401424391,2022,10,0,Hampton,2.0,388.0,William & Mary,2.0,423.0,14,20,0
401424410,2022,10,0,Delaware,0.0,506.0,Monmouth,1.0,332.0,49,17,1
401442046,2022,10,0,Stonehill,0.0,617.0,Wagner,1.0,291.0,50,10,1
401415250,2022,10,0,Boise State,1.0,324.0,BYU,2.0,532.0,28,31,0
401403932,2022,10,0,Arkansas,2.0,428.0,Liberty,1.0,315.0,19,21,0
401418650,2022,10,0,UT Martin,5.0,373.0,Kennesaw State,2.0,391.0,27,44,0
401428194,2022,10,0,Bryant,0.0,411.0,Campbell,2.0,522.0,43,37,1
401428479,2022,10,0,Tennessee Tech,1.0,553.0,Lindenwood,1.0,409.0,35,34,1
401403935,2022,10,0,Mississippi State,3.0,370.0,Auburn,1.0,331.0,39,33,1
401403934,2022,10,0,LSU,0.0,367.0,Alabama,1.0,465.0,32,31,1
401416633,2022,10,0,Ohio,2.0,474.0,Buffalo,3.0,260.0,45,24,1
401416632,2022,10,0,Kent State,0.0,408.0,Ball State,1.0,450.0,20,27,0
401415648,2022,10,0,Temple,0.0,621.0,South Florida,3.0,471.0,54,28,1
401415649,2022,10,0,Tulsa,0.0,257.0,Tulane,1.0,482.0,13,27,0
401415651,2022,10,0,Memphis,2.0,433.0,UCF,1.0,427.0,28,35,0
401415650,2022,10,0,Cincinnati,0.0,354.0,Navy,0.0,260.0,20,10,1
401426598,2022,10,0,Charlotte,3.0,384.0,Western Kentucky,0.0,592.0,7,59,0
401426599,2022,10,0,North Texas,3.0,623.0,Florida International,2.0,258.0,52,14,1
401426600,2022,10,0,Louisiana Tech,1.0,446.0,Middle Tennessee,5.0,420.0,40,24,1
401426601,2022,10,0,Rice,2.0,502.0,UTEP,0.0,313.0,37,30,1
401404031,2022,10,0,Washington,1.0,398.0,Oregon State,1.0,262.0,24,21,1
401404032,2022,10,0,Stanford,4.0,337.0,Washington State,0.0,514.0,14,52,0
401411152,2022,10,0,Louisville,1.0,467.0,James Madison,0.0,193.0,34,10,1
401426366,2022,10,0,Old Dominion,4.0,209.0,Marshall,2.0,387.0,0,12,0
401415652,2022,10,0,SMU,0.0,642.0,Houston,3.0,710.0,77,63,1
401426602,2022,10,0,UAB,1.0,553.0,UTSA,0.0,494.0,38,44,0
401404029,2022,10,0,USC,1.0,515.0,California,1.0,469.0,41,35,1
401404028,2022,10,0,Arizona State,1.0,468.0,UCLA,2.0,571.0,36,50,0
401404027,2022,10,0,Utah,2.0,457.0,Arizona,4.0,387.0,45,20,1
401426365,2022,10,0,Georgia Southern,1.0,366.0,South Alabama,3.0,514.0,31,38,0
401426364,2022,10,0,Coastal Carolina,1.0,476.0,App State,2.0,367.0,35,28,1
401426369,2022,10,0,Southern Miss,2.0,202.0,Georgia State,1.0,521.0,14,42,0
401426367,2022,10,0,Louisiana,0.0,315.0,Troy,1.0,377.0,17,23,0
401426368,2022,10,0,UL Monroe,4.0,380.0,Texas State,0.0,367.0,31,30,1
401425426,2022,10,0,Tennessee State,0.0,256.0,Southeast Missouri State,0.0,459.0,0,42,0
401416635,2022,10,0,Bowling Green,3.0,289.0,Western Michigan,2.0,318.0,13,9,1
401416634,2022,10,0,Northern Illinois,2.0,316.0,Central Michigan,4.0,451.0,22,35,0
401422984,2022,10,0,Bucknell,2.0,330.0,Fordham,2.0,546.0,17,59,0
401422993,2022,10,0,Colgate,2.0,249.0,Lafayette,1.0,316.0,16,21,0
401423002,2022,10,0,Holy Cross,1.0,470.0,Lehigh,1.0,281.0,42,14,1
401431407,2022,10,0,Presbyterian,2.0,355.0,Dayton,1.0,349.0,28,52,0
401421114,2022,10,0,Valparaiso,2.0,187.0,St. Thomas (MN),3.0,350.0,7,34,0
401462228,2022,10,0,Lamar,2.0,415.0,SE Louisiana,2.0,527.0,31,47,0
401423951,2022,10,0,Florida A&M,1.0,322.0,Southern,3.0,337.0,30,16,1
401423445,2022,10,0,Mississippi Valley State,1.0,387.0,Alabama A&M,4.0,456.0,30,20,1
401423454,2022,10,0,Bethune-Cookman,1.0,364.0,Alabama State,0.0,367.0,22,37,0
401423923,2022,10,0,Texas Southern,0.0,262.0,Jackson State,1.0,491.0,14,41,0
401424933,2022,10,0,Prairie View A&M,1.0,309.0,Alcorn State,0.0,300.0,16,23,0
401424945,2022,10,0,Grambling,1.0,430.0,Arkansas-Pine Bluff,1.0,320.0,36,10,1
