id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,home_team,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,away_team,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,winner,is_upset
401628330,2024,1,regular,2024-08-31T16:45:00.000Z,False,True,False,False,101915.0,3853.0,Neyland Stadium,2633,Tennessee,fbs,SEC,69,"[24, 21, 10, 14]",0.9989676752583595,1751.0,1751.0,236,Chattanooga,fcs,Southern,3,"[0, 0, 3, 0]",0.0010323247416405001,,,2.0752113158,,,Chattanooga,False
401675586,2024,1,regular,2024-08-31T17:00:00.000Z,False,True,False,True,,5945.0,Wildcat Stadium (GA),2232,Fort Valley State,ii,SIAC,42,"[14, 7, 7, 14]",,,,2805,Clark Atlanta,ii,SIAC,45,"[13, 13, 6, 13]",,,,,,,Clark Atlanta,False
401676691,2024,1,regular,2024-08-31T17:00:00.000Z,False,True,False,True,,6068.0,George Williams Athletic Complex,2551,Shaw,ii,CIAA,17,"[7, 3, 7, 0]",,,,2207,Elizabeth City State,ii,CIAA,13,"[0, 0, 7, 6]",,,,,,,Elizabeth City State,False
401677383,2024,1,regular,2024-08-31T17:00:00.000Z,False,True,False,True,,6221.0,Mitchell Stadium,124180,Bluefield State,ii,CIAA,3,"[3, 0, 0, 0]",,,,2736,Winston-Salem,ii,CIAA,34,"[14, 13, 7, 0]",,,,,,,Winston-Salem,False
401655657,2024,1,regular,2024-08-31T17:00:00.000Z,False,True,False,False,3109.0,3664.0,Butler Bowl,2086,Butler,fcs,Pioneer,40,"[6, 13, 14, 7]",0.9981541335142878,,,389,Upper Iowa University,ii,Great Lakes,7,"[0, 7, 0, 0]",0.0018458664857121665,,,4.4578356316,,,Upper Iowa University,False
401674303,2024,1,regular,2024-08-31T17:00:00.000Z,False,True,True,False,,7422.0,Municipal Stadium,126086,Post University,ii,Northeast 10,41,"[7, 21, 6, 7]",,,,455,West Virginia Wesleyan,ii,Mountain East,24,"[14, 7, 3, 0]",,,,,,,West Virginia Wesleyan,False
401673381,2024,1,regular,2024-08-31T17:00:00.000Z,False,True,False,False,,5840.0,Fred Selfe Stadium at Nicewonder Field,2213,Emory & Henry College,ii,South Atlantic,38,"[17, 0, 14, 7]",,,,2249,Glenville State,ii,Mountain East,7,"[0, 0, 7, 0]",,,,,,,Glenville State,False
401634212,2024,1,regular,2024-08-31T18:00:00.000Z,False,True,False,False,52202.0,3646.0,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,44,"[10, 7, 21, 6]",0.9918623935187709,1522.0,1522.0,2571,South Dakota State,fcs,MVFC,20,"[0, 6, 7, 7]",0.008137606481229076,,,3.8973240461,,,South Dakota State,False
401628591,2024,1,regular,2024-08-31T18:30:00.000Z,False,True,False,False,37654.0,3854.0,Nippert Stadium,2132,Cincinnati,fbs,Big 12,38,"[21, 7, 10, 0]",0.9988703038356657,1394.0,1394.0,119,Towson,fcs,CAA,20,"[3, 14, 3, 0]",0.0011296961643343373,,,4.0563441295,,,Towson,False
401675404,2024,1,regular,2024-08-31T19:00:00.000Z,False,True,False,False,,6042.0,Alumni Stadium (KY),2310,Kentucky State,ii,SIAC,7,"[7, 0, 0, 0]",,,,2676,Virginia Union,ii,CIAA,69,"[20, 14, 21, 14]",,,,,,,Virginia Union,False
401675597,2024,1,regular,2024-08-31T19:00:00.000Z,False,True,False,True,,6056.0,B.T. Harvey Stadium,60,Morehouse College,ii,SIAC,11,[],,,,2206,Edward Waters,ii,SIAC,28,[],,,,,,,Edward Waters,False
401637159,2024,1,regular,2024-08-31T19:00:00.000Z,False,True,False,False,20089.0,3820.0,Gesa Field,265,Washington State,fbs,Pac-12,70,"[22, 27, 14, 7]",0.998969170318451,1530.0,1530.0,2502,Portland State,fcs,Big Sky,30,"[7, 10, 6, 7]",0.0010308296815489948,,,2.9697667045,,,Portland State,False
401658348,2024,1,regular,2024-08-31T19:00:00.000Z,False,True,False,False,,7076.0,J.W. Babb Stadium,101784,ERSKINE,ii,Gulf South,52,"[17, 7, 21, 7]",,,,111610,Laurinburg,,,0,"[0, 0, 0, 0]",,,,,,,Laurinburg,False
401628454,2024,1,regular,2024-08-31T19:30:00.000Z,False,True,False,False,86072.0,3834.0,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,40,"[7, 23, 7, 3]",0.9829337715303853,1507.0,1571.0,2638,UTEP,fbs,Conference USA,7,"[7, 0, 0, 0]",0.017066228469614697,1296.0,1232.0,3.541056616,,,UTEP,False
401628449,2024,1,regular,2024-08-31T19:30:00.000Z,False,True,False,False,44150.0,3830.0,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,31,"[14, 7, 3, 7]",0.9982659319837235,1395.0,1430.0,2229,Florida International,fbs,Conference USA,7,"[0, 7, 0, 0]",0.0017340680162765132,1164.0,1129.0,3.6693137815,,,Florida International,False
401644683,2024,1,regular,2024-08-31T19:30:00.000Z,False,True,True,False,12023.0,5960.0,Lanny and Sharon Martin Stadium,77,Northwestern,fbs,Big Ten,13,"[3, 0, 7, 3]",0.9619988723257635,1498.0,1514.0,193,Miami (OH),fbs,Mid-American,6,"[3, 0, 0, 3]",0.03800112767423647,1506.0,1490.0,5.8551319837,,,Miami (OH),False
401628455,2024,1,regular,2024-08-31T19:30:00.000Z,False,True,False,False,102011.0,3861.0,Ohio Stadium,194,Ohio State,fbs,Big Ten,52,"[7, 10, 21, 14]",0.9986109107615839,1876.0,1927.0,2006,Akron,fbs,Mid-American,6,"[3, 0, 3, 0]",0.0013890892384160747,1212.0,1161.0,4.3794847589,,,Akron,False
401628331,2024,1,regular,2024-08-31T19:30:00.000Z,False,True,False,False,99171.0,3910.0,DKR-Texas Memorial Stadium,251,Texas,fbs,SEC,52,"[7, 24, 14, 7]",0.9985585872365947,1850.0,1939.0,36,Colorado State,fbs,Mountain West,0,"[0, 0, 0, 0]",0.0014414127634052587,1350.0,1261.0,2.8170508876,,,Colorado State,False
401641015,2024,1,regular,2024-08-31T19:30:00.000Z,False,True,False,False,25911.0,3604.0,Alamodome,2636,UTSA,fbs,American Athletic,28,"[14, 7, 0, 7]",0.9928398385316319,1598.0,1613.0,338,Kennesaw State,fbs,Conference USA,16,"[3, 3, 3, 7]",0.007160161468368065,1500.0,1485.0,5.3671875296,,,Kennesaw State,False
401628322,2024,1,regular,2024-08-31T19:30:00.000Z,False,True,False,False,90544.0,3634.0,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,17,"[3, 7, 0, 7]",0.0005616699198957274,1562.0,1497.0,2390,Miami,fbs,ACC,41,"[7, 17, 14, 3]",0.9994383300801043,1553.0,1618.0,2.0699906761,,,Miami,False
401634133,2024,1,regular,2024-08-31T19:30:00.000Z,False,True,False,False,36232.0,3792.0,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,38,"[10, 7, 7, 14]",0.8524195016014087,1578.0,1578.0,2193,East Tennessee State,fcs,Southern,10,"[0, 7, 3, 0]",0.14758049839859133,,,4.1701491027,,,East Tennessee State,False
401629039,2024,1,regular,2024-08-31T19:30:00.000Z,False,True,False,False,12810.0,3985.0,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,FBS Independents,14,"[0, 0, 7, 7]",0.20800758182908174,1141.0,1123.0,2199,Eastern Michigan,fbs,Mid-American,28,"[0, 14, 3, 11]",0.7919924181709183,1287.0,1305.0,4.0727246661,,,Eastern Michigan,False
401643699,2024,1,regular,2024-08-31T19:30:00.000Z,False,True,False,False,31658.0,3713.0,Falcon Stadium,2005,Air Force,fbs,Mountain West,21,"[7, 7, 0, 7]",0.9455908886537696,1572.0,1572.0,2771,Merrimack,fcs,FCS Independents,6,"[0, 0, 0, 6]",0.05440911134623039,,,6.1226509062,,,Merrimack,False
401634304,2024,1,regular,2024-08-31T19:30:00.000Z,False,True,False,False,37225.0,1964.0,JMA Wireless Dome,183,Syracuse,fbs,ACC,38,"[0, 17, 14, 7]",0.9950656709659383,1330.0,1383.0,195,Ohio,fbs,Mid-American,22,"[6, 3, 7, 6]",0.0049343290340616575,1522.0,1469.0,4.6239333254,,,Ohio,False
401634197,2024,1,regular,2024-08-31T19:30:00.000Z,False,True,False,False,56148.0,3772.0,Jack Trice Stadium,66,Iowa State,fbs,Big 12,21,"[7, 7, 0, 7]",0.9926331863922268,1612.0,1612.0,155,North Dakota,fcs,MVFC,3,"[0, 3, 0, 0]",0.007366813607773248,,,5.4436053185,,,North Dakota,False
401644731,2024,1,regular,2024-08-31T19:30:00.000Z,False,True,False,False,10828.0,3764.0,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,54,"[6, 28, 13, 7]",0.9989709146104983,1446.0,1446.0,2710,Western Illinois,fcs,Big South-OVC,15,"[3, 0, 5, 7]",0.0010290853895017493,,,3.7345812948,,,Western Illinois,False
401643700,2024,1,regular,2024-08-31T20:00:00.000Z,False,True,False,False,24134.0,3608.0,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,45,"[0, 16, 14, 15]",0.00392352239080461,1384.0,1381.0,68,Boise State,fbs,Mountain West,56,"[14, 14, 8, 20]",0.9960764776091954,1626.0,1629.0,6.144426114,,,Boise State,False
401655628,2024,1,regular,2024-08-31T20:00:00.000Z,False,True,False,False,7342.0,2023.0,Walkup Skydome,2464,Northern Arizona,fcs,Big Sky,66,"[21, 24, 14, 7]",,,,124179,Lincoln (CA),ii,Independent DII,6,"[0, 6, 0, 0]",,,,,,,Lincoln (CA),False
401673264,2024,1,regular,2024-08-31T20:00:00.000Z,False,True,False,False,,5944.0,Ray Dennison Memorial Field,2237,Fort Lewis,ii,Rocky Mountain,20,"[3, 7, 10, 0]",,,,2911,William Jewell,ii,Great Lakes,35,"[14, 7, 7, 7]",,,,,,,William Jewell,False
401628329,2024,1,regular,2024-08-31T20:15:00.000Z,False,True,False,False,78496.0,3994.0,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,23,"[10, 3, 3, 7]",0.8387262463535545,1562.0,1560.0,295,Old Dominion,fbs,Sun Belt,19,"[7, 0, 9, 3]",0.16127375364644547,1406.0,1408.0,9.802219213,,,Old Dominion,False
401628590,2024,1,regular,2024-08-31T21:00:00.000Z,False,True,False,False,25032.0,3775.0,Joan C. Edwards Stadium,276,Marshall,fbs,Sun Belt,45,"[7, 10, 7, 21]",0.9987033581715669,1406.0,1406.0,2619,Stony Brook,fcs,CAA,3,"[0, 0, 3, 0]",0.0012966418284331427,,,5.155172454,,,Stony Brook,False
401643775,2024,1,regular,2024-08-31T21:00:00.000Z,False,True,False,False,15559.0,6526.0,Hancock Whitney Stadium,6,South Alabama,fbs,Sun Belt,38,"[3, 16, 7, 12]",0.2996523883576543,1650.0,1593.0,249,North Texas,fbs,American Athletic,52,"[7, 7, 28, 10]",0.7003476116423457,1412.0,1469.0,5.6675192299,,,North Texas,False
401634301,2024,1,regular,2024-08-31T21:00:00.000Z,False,True,False,False,32275.0,3831.0,California Memorial Stadium,25,California,fbs,ACC,31,"[7, 7, 10, 7]",0.3995840361236263,1483.0,1483.0,302,UC Davis,fcs,Big Sky,13,"[6, 7, 0, 0]",0.6004159638763737,,,4.1654585599,,,UC Davis,False
401654582,2024,1,regular,2024-08-31T21:00:00.000Z,False,True,False,False,8458.0,3967.0,UNI-Dome,2460,Northern Iowa,fcs,MVFC,35,"[14, 14, 7, 0]",0.9989303323879005,,,2674,Valparaiso,fcs,Pioneer,7,"[0, 7, 0, 0]",0.0010696676120994786,,,2.7939481765,,,Valparaiso,False
401628586,2024,1,regular,2024-08-31T22:00:00.000Z,False,True,False,False,21573.0,3992.0,Williams Stadium (VA),2335,Liberty,fbs,Conference USA,41,"[7, 10, 10, 14]",0.9927279314842183,1572.0,1572.0,2097,Campbell,fcs,CAA,24,"[3, 7, 7, 7]",0.00727206851578166,,,6.1174720374,,,Campbell,False
401654844,2024,1,regular,2024-08-31T22:00:00.000Z,False,True,False,False,5831.0,3658.0,Buccaneer Field,2127,Charleston Southern,fcs,Big South-OVC,21,"[7, 7, 7, 0]",0.8519352076825446,,,2643,The Citadel,fcs,Southern,22,"[0, 3, 12, 7]",0.1480647923174554,,,6.1880340426,,,The Citadel,False
401628589,2024,1,regular,2024-08-31T22:00:00.000Z,False,True,False,False,40811.0,3923.0,Scott Stadium,258,Virginia,fbs,ACC,34,"[17, 10, 7, 0]",0.9980843477492788,1310.0,1310.0,257,Richmond,fcs,CAA,13,"[0, 7, 3, 3]",0.0019156522507212115,,,2.7590078828,,,Richmond,False
401654510,2024,1,regular,2024-08-31T22:00:00.000Z,False,True,False,False,7714.0,3620.0,Armstrong Stadium,2261,Hampton,fcs,CAA,28,"[7, 7, 7, 7]",0.28021994657174387,,,2415,Morgan State,fcs,MEAC,30,"[7, 13, 3, 7]",0.7197800534282561,,,4.5214336741,,,Morgan State,False
401628326,2024,1,regular,2024-08-31T22:00:00.000Z,False,True,False,False,48724.0,3693.0,Davis Wade Stadium,344,Mississippi State,fbs,SEC,56,"[14, 21, 7, 14]",0.9988566466839199,1447.0,1447.0,2198,Eastern Kentucky,fcs,UAC,7,"[0, 7, 0, 0]",0.0011433533160800646,,,2.5389409303,,,Eastern Kentucky,False
401645320,2024,1,regular,2024-08-31T22:00:00.000Z,False,True,False,False,36467.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,42,"[14, 14, 7, 7]",0.996793527864864,1404.0,1404.0,2450,Norfolk State,fcs,MEAC,3,"[3, 0, 0, 0]",0.0032064721351360292,,,2.9668534019,,,Norfolk State,False
401632063,2024,1,regular,2024-08-31T22:00:00.000Z,False,True,False,False,4329.0,5888.0,University Stadium (GA),2698,West Georgia,fcs,UAC,38,"[14, 12, 0, 12]",,,,2535,Samford,fcs,Southern,29,"[7, 7, 15, 0]",,,,,,,Samford,False
401654497,2024,1,regular,2024-08-31T22:00:00.000Z,False,True,False,False,4271.0,3668.0,Campus Field,2529,Sacred Heart,fcs,FCS Independents,15,"[3, 3, 3, 6]",0.8346540695153016,,,2169,Delaware State,fcs,MEAC,17,"[0, 7, 0, 10]",0.16534593048469837,,,8.0814875067,,,Delaware State,False
401675804,2024,1,regular,2024-08-31T22:00:00.000Z,False,True,False,False,,3612.0,Alumni Memorial Stadium (NC),2940,Livingstone,ii,CIAA,7,"[0, 0, 0, 7]",,,,2128,University Of Charleston (WV),ii,Mountain East,38,"[14, 3, 7, 14]",,,,,,,University Of Charleston (WV),False
401674289,2024,1,regular,2024-08-31T22:00:00.000Z,False,True,False,False,,6060.0,Grace P. Johnson Stadium,2882,UNC Pembroke,ii,Mountain East,12,"[6, 0, 6, 0]",,,,351,Wingate,ii,South Atlantic,17,"[7, 0, 7, 3]",,,,,,,Wingate,False
401673044,2024,1,regular,2024-08-31T22:00:00.000Z,False,True,False,False,,4416.0,Spec Martin Municipal Stadium,56,Stetson,fcs,Pioneer,41,"[0, 6, 14, 21]",0.9281520113087053,,,3178,Ave Maria University,,,3,"[0, 3, 0, 0]",0.07184798869129472,,,5.0524259511,,,Ave Maria University,False
401636373,2024,1,regular,2024-08-31T22:00:00.000Z,False,True,False,False,15930.0,3650.0,Bragg Memorial Stadium,50,Florida A&M,fcs,SWAC,22,"[0, 7, 0, 15]",0.8470232374867032,,,2569,South Carolina State,fcs,MEAC,18,"[3, 3, 6, 6]",0.15297676251329684,,,10.7778213762,,,South Carolina State,False
401654584,2024,1,regular,2024-08-31T22:00:00.000Z,False,True,False,False,8124.0,3810.0,Nissan Stadium,2634,Tennessee State,fcs,Big South-OVC,41,"[21, 10, 0, 10]",0.9972025451899037,,,2400,Mississippi Valley State,fcs,SWAC,21,"[0, 0, 0, 21]",0.0027974548100963004,,,3.0843589537,,,Mississippi Valley State,False
401643704,2024,1,regular,2024-08-31T22:30:00.000Z,False,True,False,False,31013.0,3893.0,Reser Stadium,204,Oregon State,fbs,Pac-12,38,"[7, 10, 14, 7]",0.998356297588382,1648.0,1648.0,304,Idaho State,fcs,Big Sky,15,"[9, 0, 6, 0]",0.001643702411618042,,,4.9860304254,,,Idaho State,False
401628585,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,False,6169.0,4419.0,Bob Ford Field,399,UAlbany,fcs,CAA,27,"[3, 14, 10, 0]",0.38990156315017305,,,2341,Long Island University,fcs,NEC,21,"[0, 14, 7, 0]",0.610098436849827,,,6.9929698709,,,Long Island University,False
401628319,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,False,100077.0,3657.0,Bryant-Denny Stadium,333,Alabama,fbs,SEC,63,"[21, 21, 14, 7]",0.9989712511352644,1854.0,1997.0,98,Western Kentucky,fbs,Conference USA,0,"[0, 0, 0, 0]",0.0010287488647355847,1466.0,1323.0,2.8747278078,,,Western Kentucky,False
401641039,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,False,17298.0,3895.0,Rice Stadium,242,Rice,fbs,American Athletic,14,"[0, 7, 7, 0]",0.0023638538242473322,1362.0,1314.0,2534,Sam Houston,fbs,Conference USA,34,"[17, 7, 10, 0]",0.9976361461757527,1388.0,1436.0,2.9252659073,,,Sam Houston,False
401675555,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,True,,5917.0,Ratliff Stadium,110243,UT Permian Basin,ii,Lone Star,41,"[3, 11, 10, 17]",,,,2703,Western New Mexico,ii,Lone Star,3,"[0, 3, 0, 0]",,,,,,,Western New Mexico,False
401638359,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,False,2257.0,3734.0,Gayle and Tom Benson Stadium,2916,Incarnate Word,fcs,Southland,28,"[7, 7, 14, 0]",0.35166933934233624,,,2458,Northern Colorado,fcs,Big Sky,7,"[7, 0, 0, 0]",0.6483306606576638,,,4.8347423353,,,Northern Colorado,False
401654565,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,True,,5238.0,Panther Stadium,2504,Prairie View A&M,fcs,SWAC,9,"[3, 3, 3, 0]",0.05770187094167234,,,2640,Texas Southern,fcs,SWAC,27,"[10, 3, 7, 7]",0.9422981290583277,,,3.5774577562,,,Texas Southern,False
401675504,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,False,,4851.0,Bazemore-Hyder Stadium,2673,Valdosta State,ii,Gulf South,42,"[14, 7, 14, 7]",,,,2013,Albany State GA,ii,SIAC,10,"[0, 3, 7, 0]",,,,,,,Albany State GA,False
401675508,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,False,,3957.0,Tiger Stadium (AL),2695,West Alabama,ii,Gulf South,16,"[10, 0, 3, 3]",,,,2396,Miles College,ii,SIAC,15,"[0, 6, 3, 6]",,,,,,,Miles College,False
401643701,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,False,27412.0,3975.0,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,26,"[7, 7, 3, 9]",0.23631786965625518,1657.0,1629.0,2440,Nevada,fbs,Mountain West,28,"[0, 6, 15, 7]",0.7636821303437449,1243.0,1271.0,5.7519487887,,,Nevada,False
401632064,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,False,21708.0,3625.0,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,34,"[6, 7, 7, 14]",0.10953996778995322,1406.0,1406.0,2110,Central Arkansas,fcs,UAC,31,"[0, 0, 10, 21]",0.8904600322100468,,,7.5174077459,,,Central Arkansas,False
401641023,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,False,16000.0,3725.0,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Conference USA,32,"[7, 14, 0, 11]",0.7402551979282983,1400.0,1400.0,2635,Tennessee Tech,fcs,Big South-OVC,25,"[0, 5, 6, 14]",0.2597448020717017,,,5.8962989451,,,Tennessee Tech,False
401645321,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,False,25849.0,3805.0,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,40,"[7, 24, 3, 6]",0.9988718236616925,1569.0,1569.0,2453,North Alabama,fcs,UAC,0,"[0, 0, 0, 0]",0.0011281763383075294,,,2.6543172393,,,North Alabama,False
401636363,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,False,,3886.0,Raymond James Stadium,58,South Florida,fbs,American Athletic,48,"[14, 17, 17, 0]",0.9988066210712727,1442.0,1442.0,2065,Bethune-Cookman,fcs,SWAC,3,"[0, 3, 0, 0]",0.0011933789287272845,,,3.4352768308,,,Bethune-Cookman,False
401636610,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,False,42272.0,4727.0,McLane Stadium,239,Baylor,fbs,Big 12,45,"[21, 7, 7, 10]",0.9981865367574881,1422.0,1422.0,2627,Tarleton State,fcs,UAC,3,"[0, 0, 3, 0]",0.001813463242511859,,,2.2423619189,,,Tarleton State,False
401636612,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,False,51240.0,3636.0,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,41,"[14, 3, 10, 14]",0.9987372051428841,1794.0,1794.0,2630,UT Martin,fcs,Big South-OVC,6,"[0, 3, 3, 0]",0.0012627948571158898,,,3.5749005334,,,UT Martin,False
401628325,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,False,66105.0,3974.0,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,76,"[24, 28, 21, 3]",0.998970933394839,1658.0,1658.0,231,Furman,fcs,Southern,0,"[0, 0, 0, 0]",0.0010290666051609998,,,2.3622487127,,,Furman,False
401628588,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,False,5770.0,3824.0,Meade Stadium,227,Rhode Island,fcs,CAA,20,"[3, 3, 7, 7]",0.9639614468559069,,,107,Holy Cross,fcs,Patriot,17,"[0, 3, 0, 14]",0.0360385531440931,,,7.6457630689,,,Holy Cross,False
401636611,2024,1,regular,2024-08-31T23:00:00.000Z,False,True,False,False,25750.0,4728.0,TDECU Stadium,248,Houston,fbs,Big 12,7,"[0, 0, 0, 7]",0.00044267155029760745,1447.0,1402.0,2439,UNLV,fbs,Mountain West,27,"[7, 7, 10, 3]",0.9995573284497024,1496.0,1541.0,2.6012439626,,,UNLV,False
401628321,2024,1,regular,2024-08-31T23:30:00.000Z,False,True,False,False,88043.0,3785.0,Jordan-Hare Stadium,2,Auburn,fbs,SEC,73,"[28, 24, 14, 7]",0.9989705865931123,1556.0,1556.0,2010,Alabama A&M,fcs,SWAC,3,"[0, 3, 0, 0]",0.0010294134068876692,,,1.80631006,,,Alabama A&M,False
401636613,2024,1,regular,2024-08-31T23:30:00.000Z,False,True,False,False,,3784.0,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,52,"[22, 10, 7, 6, 7]",0.2697185698282507,1541.0,1541.0,2000,Abilene Christian,fcs,UAC,51,"[7, 14, 7, 17, 6]",0.7302814301717493,,,6.7717431708,,,Abilene Christian,False
401628452,2024,1,regular,2024-08-31T23:30:00.000Z,False,True,False,False,110665.0,3558.0,Michigan Stadium,130,Michigan,fbs,Big Ten,30,"[7, 3, 3, 17]",0.9831756399028116,1973.0,1980.0,278,Fresno State,fbs,Mountain West,10,"[0, 3, 0, 7]",0.01682436009718835,1558.0,1551.0,5.3344796544,,,Fresno State,False
401628456,2024,1,regular,2024-08-31T23:30:00.000Z,False,True,False,False,57435.0,3626.0,Autzen Stadium,2483,Oregon,fbs,Big Ten,24,"[7, 7, 0, 10]",0.991552038925572,1904.0,1904.0,70,Idaho,fcs,Big Sky,14,"[0, 0, 7, 7]",0.008447961074428023,,,5.7578449174,,,Idaho,False
401628459,2024,1,regular,2024-08-31T23:30:00.000Z,False,True,False,False,15194.0,7220.0,Clarence T.C. Ching Athletics Complex,62,Hawai'i,fbs,Mountain West,13,"[7, 3, 3, 0]",0.47610717051073864,1227.0,1242.0,26,UCLA,fbs,Big Ten,16,"[0, 0, 10, 6]",0.5238928294892613,1568.0,1553.0,7.9405032105,,,UCLA,False
401628332,2024,1,regular,2024-08-31T23:30:00.000Z,False,True,False,False,,3795.0,Kyle Field,245,Texas A&M,fbs,SEC,13,"[3, 3, 0, 7]",0.08384600052782992,1681.0,1677.0,87,Notre Dame,fbs,FBS Independents,23,"[3, 3, 7, 10]",0.9161539994721701,1884.0,1888.0,6.4724625583,,,Notre Dame,False
401628324,2024,1,regular,2024-08-31T23:45:00.000Z,False,True,False,False,61627.0,3683.0,Kroger Field,96,Kentucky,fbs,SEC,31,"[7, 17, 7]",0.9982728335083515,1594.0,1640.0,2572,Southern Miss,fbs,Sun Belt,0,"[0, 0, 0]",0.0017271664916485019,1276.0,1230.0,3.9004694358,,,Southern Miss,False
401634240,2024,1,regular,2024-09-01T00:00:00.000Z,False,True,False,False,63712.0,3801.0,LaVell Edwards Stadium,252,BYU,fbs,Big 12,41,"[14, 3, 14, 10]",0.9980323653718576,1409.0,1409.0,79,Southern Illinois,fcs,MVFC,13,"[0, 6, 7, 0]",0.001967634628142423,,,5.4434212792,,,Southern Illinois,False
401655621,2024,1,regular,2024-09-01T00:00:00.000Z,False,True,False,False,5792.0,716.0,Torero Stadium,301,San Diego,fcs,Pioneer,27,"[10, 0, 7, 10]",0.992873711677404,,,13,Cal Poly,fcs,Big Sky,21,"[0, 7, 7, 7]",0.007126288322595986,,,1.0646098852,,,Cal Poly,False
401634303,2024,1,regular,2024-09-01T00:00:00.000Z,False,True,False,False,27080.0,3735.0,Gerald J. Ford Stadium,2567,SMU,fbs,ACC,59,"[28, 14, 7, 10]",0.998969374231022,1684.0,1684.0,2277,Houston Christian,fcs,Southland,7,"[0, 7, 0, 0]",0.0010306257689780551,,,2.3627806437,,,Houston Christian,False
401634302,2024,1,regular,2024-09-01T00:00:00.000Z,False,True,False,False,40113.0,721.0,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,35,"[7, 7, 14, 7]",0.9981187226458276,1513.0,1559.0,2247,Georgia State,fbs,Sun Belt,12,"[0, 3, 9, 0]",0.0018812773541724281,1416.0,1370.0,4.1428928971,,,Georgia State,False
401636380,2024,1,regular,2024-09-01T00:00:00.000Z,False,True,False,False,23107.0,3666.0,Cajun Field,309,Louisiana,fbs,Sun Belt,40,"[7, 23, 7, 3]",0.9988776589874298,1496.0,1496.0,2755,Grambling,fcs,SWAC,10,"[0, 0, 7, 3]",0.0011223410125702493,,,2.5698612194,,,Grambling,False
401643776,2024,1,regular,2024-09-01T00:00:00.000Z,False,True,False,False,19637.0,3644.0,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,34,"[15, 3, 3, 13]",0.9946288599523694,1399.0,1399.0,2320,Lamar,fcs,Southland,27,"[0, 0, 10, 17]",0.005371140047630618,,,5.2879661321,,,Lamar,False
401674188,2024,1,regular,2024-09-01T00:00:00.000Z,False,True,False,False,,6067.0,Carnie Smith Stadium,90,Pittsburg St,ii,Mid America,19,"[3, 3, 10, 3]",,,,2222,Ferris State,ii,GLIAC,3,"[0, 3, 0, 0]",,,,,,,Ferris State,False
401641007,2024,1,regular,2024-09-01T00:00:00.000Z,False,True,False,False,16570.0,3776.0,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,25,"[9, 6, 0, 10]",0.9450183889148043,1246.0,1246.0,2447,Nicholls,fcs,Southland,17,"[7, 3, 0, 7]",0.054981611085195725,,,8.1544022522,,,Nicholls,False
